,Dataset Name,Cross Validation,Algorithm Name,Accuracy,TPR,FPR,Precision,AUC,AUPRC,Training Time,Inference Time
10,Veteran,6,Snapshot Ensemble,0.6428571428571429,1.0,1.0,0.6428571428571429,0.8111111111111111,0.8654065824083732,58.30687618255615,460.50333976745605
11,Veteran,6,RandomForest,0.7142857142857143,0.5555555555555556,0.0,1.0,0.7777777777777778,0.8888888888888888,0.0334002971649169,1.7603635787963867
12,Veteran,7,Snapshot Ensemble,0.7142857142857143,1.0,0.8,0.6923076923076923,0.6333333333333334,0.7172877850851654,86.98333883285522,501.0587317602975
13,Veteran,7,RandomForest,0.7142857142857143,1.0,0.8,0.6923076923076923,0.6000000000000001,0.7777777777777778,0.2830092906951904,1.9986799785069056
14,Veteran,8,Snapshot Ensemble,0.8461538461538461,1.0,0.5,0.8181818181818182,0.8611111111111112,0.8747149228898597,51.91081190109253,285.1800184983473
15,Veteran,8,RandomForest,0.8461538461538461,0.8888888888888888,0.25,0.8888888888888888,0.8194444444444444,0.8624661246612466,0.6387810707092285,3.787315808809721
16,Veteran,9,Snapshot Ensemble,0.6923076923076923,1.0,1.0,0.6923076923076923,0.7361111111111112,0.7664957412688811,27.748544931411743,78.94035486074594
17,Veteran,9,RandomForest,0.5384615384615384,0.5555555555555556,0.5,0.7142857142857143,0.5277777777777778,0.6520467836257311,0.0017304420471191,0.0653817103459284
18,Veteran,10,Snapshot Ensemble,0.6923076923076923,1.0,1.0,0.6923076923076923,0.8611111111111112,0.8731719776967884,35.18682909011841,557.5707142169658
19,Veteran,10,RandomForest,0.3846153846153846,0.3333333333333333,0.5,0.6,0.4166666666666666,0.5333333333333333,0.0940067768096923,0.1206764808067908
0,Visualizing Livestock,2,Snapshot Ensemble,0.8461538461538461,1.0,1.0,0.8461538461538461,0.7727272727272727,0.8193314942398465,185.73205423355105,1980.3590591137224
1,Visualizing Livestock,2,RandomForest,0.8461538461538461,1.0,1.0,0.8461538461538461,0.5,0.75,0.1114614009857177,3.920848552997296
2,Visualizing Livestock,4,Snapshot Ensemble,0.8461538461538461,1.0,1.0,0.8461538461538461,0.1818181818181818,0.4132220935239511,137.71032118797302,5823.980808258057
3,Visualizing Livestock,4,RandomForest,0.7692307692307693,0.9090909090909092,1.0,0.8333333333333334,0.4545454545454545,0.7153679653679654,0.5836420059204102,6.712069878211388
4,Visualizing Livestock,6,Snapshot Ensemble,0.9230769230769232,1.0,0.5,0.9166666666666666,1.0,1.0,252.70020818710327,950.5265125861534
5,Visualizing Livestock,6,RandomForest,0.8461538461538461,1.0,1.0,0.8461538461538461,0.5,0.75,0.7973315715789795,11.212715735802282
6,Visualizing Livestock,8,Snapshot Ensemble,0.8461538461538461,1.0,1.0,0.8461538461538461,1.0,1.0,221.4615273475647,2724.945398477408
7,Visualizing Livestock,8,RandomForest,0.4615384615384615,0.5454545454545454,1.0,0.75,0.2727272727272727,0.5628342245989305,0.0678493976593017,10.254621505737305
8,Visualizing Livestock,10,Snapshot Ensemble,0.3846153846153846,0.2727272727272727,0.0,1.0,0.6818181818181819,0.7236575267123322,220.39479684829712,2153.231932566716
9,Visualizing Livestock,10,RandomForest,0.2307692307692307,0.0909090909090909,0.0,1.0,0.5454545454545454,0.7727272727272727,0.3764207363128662,6.191180302546575
10,Visualizing Livestock,12,Snapshot Ensemble,0.7692307692307693,1.0,1.0,0.7692307692307693,0.9333333333333332,0.9587234042553192,219.28419280052185,1100.2728755657488
11,Visualizing Livestock,12,RandomForest,0.6153846153846154,0.8,1.0,0.7272727272727273,0.3999999999999999,0.6722222222222223,0.0630762577056884,3.737101188072791
12,Visualizing Livestock,14,Snapshot Ensemble,0.7692307692307693,1.0,1.0,0.7692307692307693,1.0,1.0,284.0725464820862,3995.672299311711
13,Visualizing Livestock,14,RandomForest,0.7692307692307693,1.0,1.0,0.7692307692307693,0.5,0.75,0.163203477859497,5.788619701678936
14,Visualizing Livestock,16,Snapshot Ensemble,0.7692307692307693,1.0,1.0,0.7692307692307693,1.0,1.0,169.16645908355713,3865.134202516996
15,Visualizing Livestock,16,RandomForest,0.7692307692307693,0.9,0.6666666666666666,0.8181818181818182,0.6166666666666667,0.7622340425531915,0.1036012172698974,4.113160646878756
16,Visualizing Livestock,18,Snapshot Ensemble,0.7692307692307693,1.0,1.0,0.7692307692307693,0.9666666666666668,0.9739864864864864,99.1266782283783,1879.1088874523452
17,Visualizing Livestock,18,RandomForest,0.8461538461538461,0.9,0.3333333333333333,0.9,0.7833333333333334,0.8398648648648649,0.1463122367858886,5.9212721311129055
18,Visualizing Livestock,20,Snapshot Ensemble,0.7692307692307693,1.0,1.0,0.7692307692307693,0.5333333333333333,0.6364545805402996,229.98959255218503,672.5601966564471
19,Visualizing Livestock,20,RandomForest,0.7692307692307693,1.0,1.0,0.7692307692307693,0.5,0.75,0.3169734477996826,4.248564059917743
